Reportable name	Marker	Laboratory	Cell Subtype
45+3+8+45RA-FOXP3highCD366+ (%CD8)	CD366	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3high_CD366 BV786 MFI	CD366	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highCD366+ ABS	CD366	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highCD366+ #Events	CD366	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highCD154+ (%CD8)	CD154	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3high_CD154 BV750 MFI	CD154	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highCD154+ ABS	CD154	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highCD154+ #Events	CD154	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highHLA-DR+ (%CD8)	HLA-DR	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3high_HLA-DR BUV661 MFI	HLA-DR	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highHLA-DR+ ABS	HLA-DR	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+8+45RA-FOXP3highHLA-DR+ #Events	HLA-DR	Laboratory 1	Lymphocyte T, CD8-positive FOXP3-positive, effector regulatory
45+3+ (% Lymphs)	No Marker	Laboratory 1	Lymphocyte T
45+3+ (% Lymphs)	No Marker	Laboratory 1	Lymphocyte T
45+3+ (% Lymphs)	No Marker	Laboratory 1	Lymphocyte T
45+3+ (% Lymphs)	No Marker	Laboratory 1	Lymphocyte T
45+3-19+ (% Lymphs)	No Marker	Laboratory 1	Lymphocyte B
45+3-22+ (% Lymphs)	No Marker	Laboratory 1	Lymphocyte B
45+3-56+ (% Lymphs)	No Marker	Laboratory 1	Natural killer cell
45+3-56+ (% Lymphs)	No Marker	Laboratory 1	Natural killer cell
45+3-56+ (% Lymphs)	No Marker	Laboratory 1	Natural killer cell
45+3-56+ (% Lymphs)	No Marker	Laboratory 1	Natural killer cell
CD4+CD45RA+CD197+	NA	Laboratory 1	Lymphocyte T, CD4-positive, naive
CD4+CD45RA+CD197+	NA	Laboratory 1	Lymphocyte T, CD4-positive, naive
CD4+CD45RA+CD197+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, naive
CD4+CD45RA+CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, naive
CD4+CD45RA+CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, naive
CD4+CD45RA-CD197-	NA	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
CD4+CD45RA-CD197-	NA	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
CD4+CD45RA-CD197-	CD279	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
CD4+CD45RA-CD197+	NA	Laboratory 1	Lymphocyte T, CD4-positive, central memory
CD4+CD45RA-CD197+	NA	Laboratory 1	Lymphocyte T, CD4-positive, central memory
CD4+CD45RA-CD197+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, central memory
CD4+CD45RA-CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, central memory
CD4+CD45RA-CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, central memory
CD4+CD45RA-CD197-CD279+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
CD4+CD45RA-CD197-CD279+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
CD8+CD45RA+CD197-	NA	Laboratory 1	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
CD8+CD45RA+CD197-	NA	Laboratory 1	Lymphocyte T, CD8-positive, effector memory
CD8+CD45RA+CD197+	NA	Laboratory 1	Lymphocyte T, CD8-positive, naive
CD8+CD45RA+CD197+	NA	Laboratory 1	Lymphocyte T, CD8-positive, naive
CD8+CD45RA+CD197+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, naive
CD8+CD45RA+CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, naive
CD8+CD45RA+CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, naive
CD8+CD45RA+CD197-	CD279	Laboratory 1	Lymphocyte T, CD8-positive, effector memory
CD8+CD45RA+CD197-CD279+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, effector memory
CD8+CD45RA+CD197-CD279+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, effector memory
CD8+CD45RA-CD197-	NA	Laboratory 1	Lymphocyte T, CD8-positive, effector memory
CD8+CD45RA-CD197-	NA	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
CD8+CD45RA-CD197-	CD279	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
CD8+CD45RA-CD197+	NA	Laboratory 1	Lymphocyte T, CD8-positive, central memory
CD8+CD45RA-CD197+	NA	Laboratory 1	Lymphocyte T, CD8-positive, central memory
CD8+CD45RA-CD197+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, central memory
CD8+CD45RA-CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, central memory
CD8+CD45RA-CD197+CD279+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, central memory
CD8+CD45RA-CD197-CD279+	CD279	Laboratory 1	Lymphocyte T, CD8-positive, effector memory
CD8+CD45RA-CD197-CD279+	CD279	Laboratory 1	Lymphocyte T, CD4-positive, effector memory
%3+/8+/45RO+/62L-/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%CD3+/CD4+ [LYMPHS]	no marker	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/CD25+/CD127LOW	no marker	Laboratory 3	Lymphocyte T, CD4-positive, regulatory
%CD3+/CD4+/CD25+/FOXP3+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, regulatory
%CD3+/CD4+/CD45RO-/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
%CD3+/CD4+/CD45RO-/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, naive
%CD3+/CD4+/CD45RO+/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%CD3+/CD4+/CD45RO+/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, central memory
%CD3+/CD4+/CD62L-/CD127+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%CD3+/CD4+/CD71+	CD71	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/EOMES+	EOMES	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/HLA-DR+	HLA-DR	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/HLA-DR+/KI67+	Ki67+HLA-DR+	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/ICOS+	CD278	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/ICOS+/CD71+	CD278+CD71+	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/ICOS+/KI67+	CD278+Ki67+	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/KI67+	Ki67	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/PD1+	CD279	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD4+/PDL1+	CD274	Laboratory 3	Lymphocyte T, CD4-positive
%CD3+/CD8+ [LYMPHS]	no marker	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/CD45RO-/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
%CD3+/CD8+/CD45RO-/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, naive
%CD3+/CD8+/CD45RO+/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%CD3+/CD8+/CD45RO+/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, central memory
%CD3+/CD8+/CD62L-/CD127+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%CD3+/CD8+/CD71+	CD71	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/EOMES+	EOMES	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/HLA-DR+	HLA-DR	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/HLA-DR+/KI67+	Ki67+HLA-DR+	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/ICOS+	CD278	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/ICOS+/CD71+	CD278+CD71+	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/ICOS+/KI67+	CD278+Ki67+	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/KI67+	Ki67	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/PD1+	CD279	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+/CD8+/PDL1+	CD274	Laboratory 3	Lymphocyte T, CD8-positive
%CD3+CD4+CD25+CD127LOWFOXP3+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, regulatory
%CD3+CD4+CD45RO+CD62L-CCR7-	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%CD3+CD4+CD45RO+CD62L+CCR7+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, central memory
%CD3+CD8+CD45RO+CD62L+CCR7+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, central memory
%LYMPHS	no marker	Laboratory 3	Lymphocyte
%PD1+/CD3+/CD4+/CD62L-/CD127+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%PD1+/CD3+/CD8+/CD45RO-/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
%PD1+/CD3+/CD8+/CD45RO-/CCR7+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, naive
%PD1+/CD3+/CD8+/CD45RO+/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%PD1+/CD3+/CD8+/CD62L-/CD127+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%PD1+3+4+45RO-CCR7-	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
%PD1+3+4+45RO-CCR7+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, naive
%PD1+3+4+45RO+62L-CCR7-	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%PD1+3+4+45RO+62L+CCR7+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
%PD1+3+4+45RO+CCR7-	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%PD1+3+4+45RO+CCR7+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
%PD1+3+8+45RO+62L-CCR7-	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%PD1+3+8+45RO+62L+CCR7+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
%PD1+3+8+45RO+CCR7+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
%PDL1+/CD3+/CD4+/CD62L-/CD127+	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%PDL1+/CD3+/CD8+/CD45RO-/CCR7-	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
%PDL1+/CD3+/CD8+/CD45RO-/CCR7+	CD274	Laboratory 3	Lymphocyte T, CD8-positive, naive
%PDL1+/CD3+/CD8+/CD45RO+/CCR7-	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%PDL1+/CD3+/CD8+/CD62L-/CD127+	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%PDL1+3+4+45RO-CCR7-	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
%PDL1+3+4+45RO-CCR7+	CD274	Laboratory 3	Lymphocyte T, CD4-positive, naive
%PDL1+3+4+45RO+62L-CCR7-	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%PDL1+3+4+45RO+62L+/CCR7+	CD274	Laboratory 3	Lymphocyte T, CD4-positive, central memory
%PDL1+3+4+45RO+CCR7-	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
%PDL1+3+4+45RO+CCR7+	CD274	Laboratory 3	Lymphocyte T, CD4-positive, central memory
%PDL1+3+8+45RO+62L-CCR7-	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
%PDL1+3+8+45RO+62L+CCR7+	CD274	Laboratory 3	Lymphocyte T, CD8-positive, central memory
%PDL1+3+8+45RO+CCR7+	CD274	Laboratory 3	Lymphocyte T, CD8-positive, central memory
CD16+ CD56+	no marker	Laboratory 2	Natural killer cell
CD16+ CD56+/Lymphocytes	no marker	Laboratory 2	Natural killer cell
CD19	no marker	Laboratory 2	Lymphocyte B
CD19/Lymphocytes	no marker	Laboratory 2	Lymphocyte B
CD3	no marker	Laboratory 2	Lymphocyte T
CD3/Lymphocytes	no marker	Laboratory 2	Lymphocyte T
CD3+/CD4+ [Lymphs]	no marker	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/CD25+/CD127low	no marker	Laboratory 3	Lymphocyte T, CD4-positive, regulatory
CD3+/CD4+/CD25+/CD127low/FoxP3+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, regulatory
CD3+/CD4+/CD25+/FoxP3+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, regulatory
CD3+/CD4+/CD45RO-/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
CD3+/CD4+/CD45RO-/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, naive
CD3+/CD4+/CD45RO+/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
CD3+/CD4+/CD45RO+/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, central memory
CD3+/CD4+/CD45RO+/CD62L-/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
CD3+/CD4+/CD45RO+/CD62L+/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, central memory
CD3+/CD4+/CD62L-/CD127+	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
CD3+/CD4+/CD71+	CD71	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/EOMES+	EOMES	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/HLA-DR+	HLA-DR	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/HLA-DR+/Ki67+	Ki67+HLA-DR+	Laboratory 3	Lymphocyte T, CD4-positive, effector
CD3+/CD4+/ICOS+	CD278	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/ICOS+/CD71+	CD278+CD71+	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/ICOS+/Ki67+	CD278+Ki67+	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/Ki67+	Ki67	Laboratory 3	Lymphocyte T, CD4-positive, effector
CD3+/CD4+/PD1+	CD279	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD4+/PDL1+	CD274	Laboratory 3	Lymphocyte T, CD4-positive
CD3+/CD8+ [Lymphs]	no marker	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/CD45RO-/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
CD3+/CD8+/CD45RO-/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, naive
CD3+/CD8+/CD45RO+/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
CD3+/CD8+/CD45RO+/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, central memory
CD3+/CD8+/CD45RO+/CD62L-/CCR7-	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
CD3+/CD8+/CD45RO+/CD62L+/CCR7+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, central memory
CD3+/CD8+/CD62L-/CD127+	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
CD3+/CD8+/CD71+	CD71	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/EOMES+	EOMES	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/HLA-DR+	HLA-DR	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/HLA-DR+/Ki67+	Ki67+HLA-DR+	Laboratory 3	Lymphocyte T, CD8-positive, effector
CD3+/CD8+/ICOS+	CD278	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/ICOS+/CD71+	CD278+CD71+	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/ICOS+/Ki67+	CD278+Ki67+	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/Ki67+	Ki67	Laboratory 3	Lymphocyte T, CD8-positive, effector
CD3+/CD8+/PD1+	CD279	Laboratory 3	Lymphocyte T, CD8-positive
CD3+/CD8+/PDL1+	CD274	Laboratory 3	Lymphocyte T, CD8-positive
CD4	no marker	Laboratory 2	Lymphocyte T, CD4-positive
CD4/Lymphocytes	no marker	Laboratory 2	Lymphocyte T, CD4-positive
CD8	no marker	Laboratory 2	Lymphocyte T, CD8-positive
CD8/Lymphocytes	no marker	Laboratory 2	Lymphocyte T, CD8-positive
Lymphs	no marker	Laboratory 3	Leukocyte
MESF MSIGG1 [3+/4+/62L-/127+]	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF MSIGG1 [3+/8+/62L-/127+]	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF MSIGG1 [CD3+/CD4+]	no marker	Laboratory 3	Lymphocyte T, CD4-positive
MESF MSIGG1 [CD3+/CD8+]	no marker	Laboratory 3	Lymphocyte T, CD8-positive
MESF MSIGG1[3+/4+/45RO-/CCR7-]	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
MESF MSIGG1[3+/4+/45RO-/CCR7+]	no marker	Laboratory 3	Lymphocyte T, CD4-positive, naive
MESF MSIGG1[3+/4+/45RO+/CCR7-]	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF MSIGG1[3+/4+/45RO+/CCR7+]	no marker	Laboratory 3	Lymphocyte T, CD4-positive, central memory
MESF MSIGG1[3+/8+/45RO-/CCR7-]	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
MESF MSIGG1[3+/8+/45RO-/CCR7+]	no marker	Laboratory 3	Lymphocyte T, CD8-positive, naive
MESF MSIGG1[3+/8+/45RO+/CCR7-]	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF MSIGG1[3+/8+/45RO+/CCR7+]	no marker	Laboratory 3	Lymphocyte T, CD8-positive, central memory
MESF PD1 [3+4+45RO-CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
MESF PD1 [3+4+45RO-CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, naive
MESF PD1 [3+4+45RO+62L-CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF PD1 [3+4+45RO+62L+CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
MESF PD1 [3+4+45RO+CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF PD1 [3+4+45RO+CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
MESF PD1 [3+4+62L-127+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF PD1 [3+8+45RO-CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
MESF PD1 [3+8+45RO-CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, naive
MESF PD1 [3+8+45RO+62L-CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF PD1 [3+8+45RO+62L+CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
MESF PD1 [3+8+45RO+CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF PD1 [3+8+45RO+CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
MESF PD1 [3+8+62L-127+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF PD1 [CD3+/CD4+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive
MESF PD1 [CD3+/CD8+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive
MESF PDL1 [3+4+45RO-CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
MESF PDL1 [3+4+45RO-CCR7+]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, naive
MESF PDL1 [3+4+45RO+62L-CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF PDL1 [3+4+45RO+62L+CCR7+]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, central memory
MESF PDL1 [3+4+45RO+CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF PDL1 [3+4+45RO+CCR7+]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, central memory
MESF PDL1 [3+4+62L-127+]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESF PDL1 [3+8+45RO-CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
MESF PDL1 [3+8+45RO-CCR7+]	CD274	Laboratory 3	Lymphocyte T, CD8-positive, naive
MESF PDL1 [3+8+45RO+62L-CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF PDL1 [3+8+45RO+62L+CCR7+]	CD274	Laboratory 3	Lymphocyte T, CD8-positive, central memory
MESF PDL1 [3+8+45RO+CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF PDL1 [3+8+45RO+CCR7+]	CD274	Laboratory 3	Lymphocyte T, CD8-positive, central memory
MESF PDL1 [3+8+62L-127+]	CD274	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESF PDL1 [CD3+/CD4+]	CD274	Laboratory 3	Lymphocyte T, CD4-positive
MESF PDL1 [CD3+/CD8+]	CD274	Laboratory 3	Lymphocyte T, CD8-positive
MESFMSIGG1[3+4+45RO+62L-CCR7-]	no marker	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
MESFMSIGG1[3+4+45RO+62L+CCR7+]	no marker	Laboratory 3	Lymphocyte T, CD4-positive, central memory
MESFMSIGG1[3+8+45RO+62L-CCR7-]	no marker	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
MESFMSIGG1[3+8+45RO+62L+CCR7+]	no marker	Laboratory 3	Lymphocyte T, CD8-positive, central memory
PD1 [CD3+/CD4+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive
PD1 [CD3+/CD4+/CD45RO-/CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
PD1 [CD3+/CD4+/CD45RO-/CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, naive
PD1 [CD3+/CD4+/CD45RO+/CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
PD1 [CD3+/CD4+/CD45RO+/CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
PD1 [CD3+/CD4+/CD45RO+/CD62L-/CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
PD1 [CD3+/CD4+/CD45RO+/CD62L+/CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
PD1 [CD3+/CD4+/CD62L-/CD127+]	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
PD1 [CD3+/CD8+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive
PD1 [CD3+/CD8+/CD45RO-/CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
PD1 [CD3+/CD8+/CD45RO-/CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, naive
PD1 [CD3+/CD8+/CD45RO+/CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
PD1 [CD3+/CD8+/CD45RO+/CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
PD1 [CD3+/CD8+/CD45RO+/CD62L-/CCR7-]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
PD1 [CD3+/CD8+/CD45RO+/CD62L+/CCR7+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
PD1 [CD3+/CD8+/CD62L-/CD127+]	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
PD1+/CD3+/CD4+/CD45RO-/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
PD1+/CD3+/CD4+/CD45RO-/CCR7+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, naive
PD1+/CD3+/CD4+/CD45RO+/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
PD1+/CD3+/CD4+/CD45RO+/CCR7+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
PD1+/CD3+/CD4+/CD45RO+/CD62L-/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
PD1+/CD3+/CD4+/CD45RO+/CD62L+/CCR7+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, central memory
PD1+/CD3+/CD4+/CD62L-/CD127+	CD279	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
PD1+/CD3+/CD8+/CD45RO-/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory, terminally differentiated
PD1+/CD3+/CD8+/CD45RO-/CCR7+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, naive
PD1+/CD3+/CD8+/CD45RO+/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
PD1+/CD3+/CD8+/CD45RO+/CCR7+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
PD1+/CD3+/CD8+/CD45RO+/CD62L-/CCR7-	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
PD1+/CD3+/CD8+/CD45RO+/CD62L+/CCR7+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, central memory
PD1+/CD3+/CD8+/CD62L-/CD127+	CD279	Laboratory 3	Lymphocyte T, CD8-positive, effector memory
PDL1 [CD3+/CD4+]	CD274	Laboratory 3	Lymphocyte T, CD4-positive
PDL1 [CD3+/CD4+/CD45RO-/CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory, terminally differentiated
PDL1 [CD3+/CD4+/CD45RO-/CCR7+]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, naive
PDL1 [CD3+/CD4+/CD45RO+/CCR7-]	CD274	Laboratory 3	Lymphocyte T, CD4-positive, effector memory
